lat,lon,elevation_m,slope_pct,slope_category
16.67471,77.239707,395.0,1.17,flat
16.67471,77.244411,395.0,0.8,flat
16.67471,77.249116,403.0,0.94,flat
16.67471,77.25382,403.0,1.57,flat
16.67471,77.258525,417.0,0.82,flat
16.67471,77.263229,411.0,3.8,moderate
16.67471,77.267934,417.0,14.05,steep
16.679214,76.985666,399.0,1.55,flat
16.679214,76.990371,401.0,1.02,flat
16.679214,76.995075,397.0,0.85,flat
16.679214,76.99978,398.0,1.08,flat
16.679214,77.004484,393.0,1.26,flat
16.679214,77.009189,386.0,0.71,flat
16.679214,77.013893,388.0,1.14,flat
16.679214,77.018597,395.0,1.14,flat
16.679214,77.023302,399.0,0.72,flat
16.679214,77.028006,401.0,0.1,flat
16.679214,77.032711,400.0,0.72,flat
16.679214,77.037415,395.0,0.95,flat
16.679214,77.04212,391.0,0.82,flat
16.679214,77.046824,387.0,0.67,flat
16.679214,77.051529,388.0,0.36,flat
16.679214,77.056233,385.0,0.81,flat
16.679214,77.060938,381.0,0.92,flat
16.679214,77.065642,378.0,1.17,flat
16.679214,77.070346,387.0,0.98,flat
16.679214,77.075051,382.0,1.08,flat
16.679214,77.079755,378.0,0.61,flat
16.679214,77.08446,376.0,0.76,flat
16.679214,77.089164,375.0,1.24,flat
16.679214,77.093869,379.0,0.72,flat
16.679214,77.098573,379.0,0.45,flat
16.679214,77.103278,375.0,1.43,flat
16.679214,77.107982,373.0,1.58,flat
16.679214,77.112687,366.0,0.86,flat
16.679214,77.117391,366.0,0.76,flat
16.679214,77.122096,363.0,0.36,flat
16.679214,77.1268,364.0,0.14,flat
16.679214,77.131504,362.0,0.32,flat
16.679214,77.136209,367.0,0.42,flat
16.679214,77.140913,365.0,1.5,flat
16.679214,77.145618,366.0,1.39,flat
16.679214,77.150322,353.0,0.4,flat
16.679214,77.155027,366.0,1.49,flat
16.679214,77.159731,367.0,0.51,flat
16.679214,77.164436,371.0,0.14,flat
16.679214,77.16914,368.0,1.17,flat
16.679214,77.173845,367.0,0.89,flat
16.679214,77.178549,372.0,1.14,flat
16.679214,77.183254,374.0,0.92,flat
16.679214,77.187958,374.0,0.54,flat
16.679214,77.192662,379.0,0.71,flat
16.679214,77.197367,381.0,0.41,flat
16.679214,77.202071,383.0,0.89,flat
16.679214,77.206776,389.0,0.61,flat
16.679214,77.21148,389.0,1.17,flat
16.679214,77.216185,393.0,1.08,flat
16.679214,77.220889,398.0,0.36,flat
16.679214,77.225594,390.0,0.67,flat
16.679214,77.230298,392.0,0.58,flat
16.679214,77.235003,387.0,0.82,flat
16.679214,77.239707,390.0,1.13,flat
16.679214,77.244411,395.0,0.81,flat
16.679214,77.249116,397.0,0.73,flat
16.679214,77.25382,397.0,1.3,flat
16.679214,77.258525,410.0,4.81,moderate
16.679214,77.263229,444.0,13.5,steep
16.679214,77.267934,545.0,20.2,steep
16.683719,76.985666,394.0,0.45,flat
16.683719,76.990371,396.0,1.0,flat
16.683719,76.995075,394.0,0.64,flat
16.683719,76.99978,391.0,0.76,flat
16.683719,77.004484,391.0,0.64,flat
16.683719,77.009189,387.0,0.32,flat
16.683719,77.013893,388.0,0.81,flat
16.683719,77.018597,395.0,1.03,flat
16.683719,77.023302,397.0,1.13,flat
16.683719,77.028006,403.0,0.41,flat
16.683719,77.032711,398.0,1.21,flat
16.683719,77.037415,392.0,0.71,flat
16.683719,77.04212,393.0,0.36,flat
16.683719,77.046824,394.0,0.22,flat
16.683719,77.051529,391.0,0.5,flat
16.683719,77.056233,391.0,0.5,flat
16.683719,77.060938,387.0,0.91,flat
16.683719,77.065642,382.0,0.92,flat
16.683719,77.070346,378.0,0.85,flat
16.683719,77.075051,376.0,0.63,flat
16.683719,77.079755,376.0,0.32,flat
16.683719,77.08446,373.0,0.45,flat
16.683719,77.089164,372.0,0.1,flat
16.683719,77.093869,372.0,0.85,flat
16.683719,77.098573,375.0,1.24,flat
16.683719,77.103278,369.0,0.57,flat
16.683719,77.107982,371.0,0.67,flat
16.683719,77.112687,366.0,0.81,flat
16.683719,77.117391,363.0,0.1,flat
16.683719,77.122096,365.0,0.32,flat
16.683719,77.1268,362.0,0.1,flat
16.683719,77.131504,365.0,0.71,flat
16.683719,77.136209,367.0,0.42,flat
16.683719,77.140913,368.0,0.58,flat
16.683719,77.145618,370.0,0.58,flat
16.683719,77.150322,363.0,1.2,flat
16.683719,77.155027,361.0,0.64,flat
16.683719,77.159731,368.0,0.73,flat
16.683719,77.164436,368.0,0.76,flat
16.683719,77.16914,365.0,0.22,flat
16.683719,77.173845,366.0,0.22,flat
16.683719,77.178549,367.0,0.45,flat
16.683719,77.183254,368.0,0.92,flat
16.683719,77.187958,374.0,1.12,flat
16.683719,77.192662,378.0,0.58,flat
16.683719,77.197367,377.0,0.73,flat
16.683719,77.202071,380.0,0.86,flat
16.683719,77.206776,384.0,1.0,flat
16.683719,77.21148,390.0,0.51,flat
16.683719,77.216185,389.0,0.67,flat
16.683719,77.220889,393.0,1.41,flat
16.683719,77.225594,387.0,0.32,flat
16.683719,77.230298,390.0,0.71,flat
16.683719,77.235003,392.0,0.67,flat
16.683719,77.239707,387.0,0.1,flat
16.683719,77.244411,391.0,0.95,flat
16.683719,77.249116,396.0,1.2,flat
16.683719,77.25382,403.0,1.14,flat
16.683719,77.258525,407.0,1.17,flat
16.683719,77.263229,413.0,3.86,moderate
16.683719,77.267934,414.0,12.8,steep
16.688223,76.985666,397.0,1.2,flat
16.688223,76.990371,391.0,0.72,flat
16.688223,76.995075,393.0,0.6,flat
16.688223,76.99978,391.0,0.71,flat
16.688223,77.004484,388.0,1.17,flat
16.688223,77.009189,385.0,0.32,flat
16.688223,77.013893,387.0,0.54,flat
16.688223,77.018597,390.0,0.45,flat
16.688223,77.023302,391.0,1.06,flat
16.688223,77.028006,397.0,1.26,flat
16.688223,77.032711,395.0,1.06,flat
16.688223,77.037415,390.0,0.86,flat
16.688223,77.04212,388.0,1.12,flat
16.688223,77.046824,388.0,1.08,flat
16.688223,77.051529,392.0,0.5,flat
16.688223,77.056233,388.0,1.22,flat
16.688223,77.060938,382.0,0.8,flat
16.688223,77.065642,380.0,0.22,flat
16.688223,77.070346,381.0,1.08,flat
16.688223,77.075051,376.0,0.92,flat
16.688223,77.079755,379.0,0.63,flat
16.688223,77.08446,374.0,0.57,flat
16.688223,77.089164,375.0,0.32,flat
16.688223,77.093869,371.0,0.85,flat
16.688223,77.098573,367.0,0.4,flat
16.688223,77.103278,371.0,0.1,flat
16.688223,77.107982,367.0,0.67,flat
16.688223,77.112687,365.0,0.22,flat
16.688223,77.117391,366.0,0.61,flat
16.688223,77.122096,366.0,0.22,flat
16.688223,77.1268,365.0,0.81,flat
16.688223,77.131504,367.0,0.78,flat
16.688223,77.136209,370.0,0.42,flat
16.688223,77.140913,370.0,0.22,flat
16.688223,77.145618,369.0,0.92,flat
16.688223,77.150322,361.0,0.76,flat
16.688223,77.155027,362.0,0.81,flat
16.688223,77.159731,365.0,0.22,flat
16.688223,77.164436,364.0,0.22,flat
16.688223,77.16914,367.0,0.41,flat
16.688223,77.173845,368.0,0.51,flat
16.688223,77.178549,368.0,0.3,flat
16.688223,77.183254,368.0,0.14,flat
16.688223,77.187958,369.0,0.78,flat
16.688223,77.192662,374.0,0.64,flat
16.688223,77.197367,374.0,0.45,flat
16.688223,77.202071,378.0,1.55,flat
16.688223,77.206776,389.0,1.08,flat
16.688223,77.21148,388.0,0.82,flat
16.688223,77.216185,387.0,0.89,flat
16.688223,77.220889,384.0,1.02,flat
16.688223,77.225594,389.0,1.32,flat
16.688223,77.230298,397.0,0.45,flat
16.688223,77.235003,393.0,0.76,flat
16.688223,77.239707,390.0,0.61,flat
16.688223,77.244411,392.0,0.61,flat
16.688223,77.249116,396.0,0.85,flat
16.688223,77.25382,400.0,1.28,flat
16.688223,77.258525,404.0,0.67,flat
16.688223,77.263229,406.0,1.32,flat
16.688223,77.267934,417.0,3.48,moderate
16.692728,76.985666,393.0,0.6,flat
16.692728,76.990371,390.0,0.71,flat
16.692728,76.995075,388.0,0.41,flat
16.692728,76.99978,386.0,0.7,flat
16.692728,77.004484,381.0,0.36,flat
16.692728,77.009189,384.0,0.95,flat
16.692728,77.013893,390.0,0.9,flat
16.692728,77.018597,393.0,0.61,flat
16.692728,77.023302,389.0,0.92,flat
16.692728,77.028006,391.0,0.91,flat
16.692728,77.032711,390.0,0.72,flat
16.692728,77.037415,387.0,0.82,flat
16.692728,77.04212,382.0,0.42,flat
16.692728,77.046824,384.0,0.57,flat
16.692728,77.051529,386.0,1.2,flat
16.692728,77.056233,384.0,0.71,flat
16.692728,77.060938,387.0,0.0,flat
16.692728,77.065642,384.0,0.32,flat
16.692728,77.070346,388.0,0.81,flat
16.692728,77.075051,385.0,1.25,flat
16.692728,77.079755,382.0,0.82,flat
16.692728,77.08446,377.0,1.08,flat
16.692728,77.089164,373.0,0.82,flat
16.692728,77.093869,375.0,0.36,flat
16.692728,77.098573,371.0,0.76,flat
16.692728,77.103278,368.0,0.32,flat
16.692728,77.107982,368.0,0.4,flat
16.692728,77.112687,368.0,0.61,flat
16.692728,77.117391,369.0,0.61,flat
16.692728,77.122096,367.0,0.32,flat
16.692728,77.1268,370.0,0.81,flat
16.692728,77.131504,371.0,0.4,flat
16.692728,77.136209,370.0,0.32,flat
16.692728,77.140913,370.0,0.36,flat
16.692728,77.145618,368.0,1.02,flat
16.692728,77.150322,360.0,0.1,flat
16.692728,77.155027,368.0,0.86,flat
16.692728,77.159731,367.0,0.14,flat
16.692728,77.164436,367.0,0.41,flat
16.692728,77.16914,366.0,0.81,flat
16.692728,77.173845,371.0,0.81,flat
16.692728,77.178549,370.0,0.89,flat
16.692728,77.183254,367.0,0.81,flat
16.692728,77.187958,369.0,0.73,flat
16.692728,77.192662,374.0,0.63,flat
16.692728,77.197367,375.0,0.54,flat
16.692728,77.202071,376.0,0.5,flat
16.692728,77.206776,380.0,1.43,flat
16.692728,77.21148,382.0,1.0,flat
16.692728,77.216185,381.0,0.61,flat
16.692728,77.220889,383.0,0.85,flat
16.692728,77.225594,389.0,0.98,flat
16.692728,77.230298,392.0,0.63,flat
16.692728,77.235003,395.0,1.0,flat
16.692728,77.239707,393.0,1.04,flat
16.692728,77.244411,392.0,0.4,flat
16.692728,77.249116,393.0,0.14,flat
16.692728,77.25382,393.0,1.21,flat
16.692728,77.258525,404.0,1.87,flat
16.692728,77.263229,411.0,3.71,moderate
16.692728,77.267934,441.0,6.02,moderate
16.697232,76.985666,397.0,0.45,flat
16.697232,76.990371,396.0,0.71,flat
16.697232,76.995075,392.0,0.58,flat
16.697232,76.99978,391.0,0.76,flat
16.697232,77.004484,385.0,0.91,flat
16.697232,77.009189,382.0,0.36,flat
16.697232,77.013893,387.0,0.54,flat
16.697232,77.018597,384.0,1.3,flat
16.697232,77.023302,382.0,0.57,flat
16.697232,77.028006,388.0,0.86,flat
16.697232,77.032711,389.0,0.1,flat
16.697232,77.037415,388.0,0.64,flat
16.697232,77.04212,385.0,0.45,flat
16.697232,77.046824,384.0,0.64,flat
16.697232,77.051529,380.0,1.14,flat
16.697232,77.056233,381.0,0.73,flat
16.697232,77.060938,382.0,0.92,flat
16.697232,77.065642,383.0,0.76,flat
16.697232,77.070346,389.0,0.81,flat
16.697232,77.075051,387.0,0.81,flat
16.697232,77.079755,381.0,0.73,flat
16.697232,77.08446,380.0,0.73,flat
16.697232,77.089164,383.0,1.0,flat
16.697232,77.093869,374.0,1.33,flat
16.697232,77.098573,370.0,0.73,flat
16.697232,77.103278,372.0,0.71,flat
16.697232,77.107982,371.0,1.0,flat
16.697232,77.112687,371.0,0.71,flat
16.697232,77.117391,372.0,0.36,flat
16.697232,77.122096,369.0,0.6,flat
16.697232,77.1268,372.0,0.54,flat
16.697232,77.131504,371.0,0.1,flat
16.697232,77.136209,373.0,0.41,flat
16.697232,77.140913,367.0,0.61,flat
16.697232,77.145618,367.0,0.81,flat
16.697232,77.150322,360.0,0.3,flat
16.697232,77.155027,367.0,0.78,flat
16.697232,77.159731,366.0,0.1,flat
16.697232,77.164436,368.0,0.82,flat
16.697232,77.16914,374.0,1.14,flat
16.697232,77.173845,375.0,0.45,flat
16.697232,77.178549,376.0,0.61,flat
16.697232,77.183254,376.0,1.39,flat
16.697232,77.187958,371.0,0.4,flat
16.697232,77.192662,376.0,0.82,flat
16.697232,77.197367,379.0,0.63,flat
16.697232,77.202071,378.0,0.85,flat
16.697232,77.206776,376.0,0.1,flat
16.697232,77.21148,378.0,0.51,flat
16.697232,77.216185,381.0,0.98,flat
16.697232,77.220889,387.0,1.34,flat
16.697232,77.225594,393.0,0.89,flat
16.697232,77.230298,395.0,1.17,flat
16.697232,77.235003,403.0,0.78,flat
16.697232,77.239707,400.0,1.06,flat
16.697232,77.244411,396.0,0.76,flat
16.697232,77.249116,397.0,0.81,flat
16.697232,77.25382,395.0,0.73,flat
16.697232,77.258525,399.0,0.94,flat
16.697232,77.263229,403.0,1.64,flat
16.697232,77.267934,412.0,4.02,moderate
16.701737,76.985666,397.0,0.64,flat
16.701737,76.990371,395.0,0.61,flat
16.701737,76.995075,391.0,0.63,flat
16.701737,76.99978,389.0,1.17,flat
16.701737,77.004484,380.0,0.85,flat
16.701737,77.009189,381.0,0.51,flat
16.701737,77.013893,385.0,0.6,flat
16.701737,77.018597,381.0,0.0,flat
16.701737,77.023302,385.0,0.78,flat
16.701737,77.028006,386.0,0.57,flat
16.701737,77.032711,389.0,0.5,flat
16.701737,77.037415,382.0,0.98,flat
16.701737,77.04212,380.0,0.63,flat
16.701737,77.046824,380.0,1.12,flat
16.701737,77.051529,375.0,0.5,flat
16.701737,77.056233,377.0,0.42,flat
16.701737,77.060938,378.0,0.81,flat
16.701737,77.065642,381.0,0.67,flat
16.701737,77.070346,381.0,0.85,flat
16.701737,77.075051,384.0,0.32,flat
16.701737,77.079755,380.0,0.5,flat
16.701737,77.08446,384.0,1.0,flat
16.701737,77.089164,381.0,1.8,flat
16.701737,77.093869,378.0,0.76,flat
16.701737,77.098573,378.0,0.85,flat
16.701737,77.103278,375.0,1.7,flat
16.701737,77.107982,378.0,0.7,flat
16.701737,77.112687,375.0,0.67,flat
16.701737,77.117391,372.0,0.45,flat
16.701737,77.122096,373.0,0.76,flat
16.701737,77.1268,375.0,0.2,flat
16.701737,77.131504,371.0,0.4,flat
16.701737,77.136209,371.0,0.28,flat
16.701737,77.140913,369.0,0.71,flat
16.701737,77.145618,364.0,0.6,flat
16.701737,77.150322,363.0,0.41,flat
16.701737,77.155027,363.0,0.45,flat
16.701737,77.159731,367.0,0.61,flat
16.701737,77.164436,369.0,0.8,flat
16.701737,77.16914,375.0,0.78,flat
16.701737,77.173845,375.0,0.41,flat
16.701737,77.178549,376.0,0.58,flat
16.701737,77.183254,380.0,0.32,flat
16.701737,77.187958,373.0,0.41,flat
16.701737,77.192662,376.0,0.8,flat
16.701737,77.197367,381.0,0.89,flat
16.701737,77.202071,384.0,1.4,flat
16.701737,77.206776,381.0,0.81,flat
16.701737,77.21148,383.0,0.89,flat
16.701737,77.216185,385.0,1.34,flat
16.701737,77.220889,389.0,0.94,flat
16.701737,77.225594,393.0,0.91,flat
16.701737,77.230298,398.0,0.81,flat
16.701737,77.235003,401.0,0.32,flat
16.701737,77.239707,401.0,0.63,flat
16.701737,77.244411,399.0,1.2,flat
16.701737,77.249116,401.0,0.91,flat
16.701737,77.25382,400.0,1.41,flat
16.701737,77.258525,399.0,0.14,flat
16.701737,77.263229,401.0,0.67,flat
16.701737,77.267934,405.0,1.06,flat
16.706241,76.985666,392.0,1.08,flat
16.706241,76.990371,395.0,0.92,flat
16.706241,76.995075,390.0,0.82,flat
16.706241,76.99978,387.0,0.82,flat
16.706241,77.004484,382.0,0.92,flat
16.706241,77.009189,381.0,0.41,flat
16.706241,77.013893,381.0,0.36,flat
16.706241,77.018597,384.0,0.81,flat
16.706241,77.023302,388.0,0.89,flat
16.706241,77.028006,392.0,0.54,flat
16.706241,77.032711,386.0,1.2,flat
16.706241,77.037415,384.0,0.73,flat
16.706241,77.04212,379.0,1.02,flat
16.706241,77.046824,374.0,0.36,flat
16.706241,77.051529,376.0,0.45,flat
16.706241,77.056233,378.0,0.41,flat
16.706241,77.060938,375.0,0.41,flat
16.706241,77.065642,377.0,0.67,flat
16.706241,77.070346,381.0,1.36,flat
16.706241,77.075051,390.0,0.54,flat
16.706241,77.079755,386.0,1.2,flat
16.706241,77.08446,390.0,11.19,steep
16.706241,77.089164,400.0,6.36,moderate
16.706241,77.093869,381.0,6.58,moderate
16.706241,77.098573,378.0,0.94,flat
16.706241,77.103278,389.0,0.3,flat
16.706241,77.107982,378.0,1.53,flat
16.706241,77.112687,374.0,0.54,flat
16.706241,77.117391,376.0,0.63,flat
16.706241,77.122096,376.0,0.45,flat
16.706241,77.1268,372.0,0.64,flat
16.706241,77.131504,371.0,0.22,flat
16.706241,77.136209,371.0,0.54,flat
16.706241,77.140913,366.0,0.45,flat
16.706241,77.145618,367.0,0.22,flat
16.706241,77.150322,364.0,0.54,flat
16.706241,77.155027,365.0,0.32,flat
16.706241,77.159731,365.0,0.32,flat
16.706241,77.164436,368.0,0.57,flat
16.706241,77.16914,369.0,0.5,flat
16.706241,77.173845,371.0,0.45,flat
16.706241,77.178549,373.0,0.78,flat
16.706241,77.183254,377.0,0.71,flat
16.706241,77.187958,372.0,0.22,flat
16.706241,77.192662,376.0,1.21,flat
16.706241,77.197367,383.0,1.61,flat
16.706241,77.202071,392.0,0.41,flat
16.706241,77.206776,384.0,1.25,flat
16.706241,77.21148,386.0,1.58,flat
16.706241,77.216185,393.0,1.52,flat
16.706241,77.220889,392.0,0.32,flat
16.706241,77.225594,394.0,0.54,flat
16.706241,77.230298,394.0,0.8,flat
16.706241,77.235003,402.0,1.3,flat
16.706241,77.239707,406.0,0.67,flat
16.706241,77.244411,408.0,0.2,flat
16.706241,77.249116,406.0,0.14,flat
16.706241,77.25382,409.0,0.78,flat
16.706241,77.258525,400.0,1.42,flat
16.706241,77.263229,400.0,0.71,flat
16.706241,77.267934,405.0,1.04,flat
16.710746,76.985666,388.0,0.57,flat
16.710746,76.990371,386.0,0.94,flat
16.710746,76.995075,393.0,0.51,flat
16.710746,76.99978,391.0,0.67,flat
16.710746,77.004484,387.0,1.08,flat
16.710746,77.009189,385.0,0.64,flat
16.710746,77.013893,383.0,0.81,flat
16.710746,77.018597,377.0,0.82,flat
16.710746,77.023302,381.0,0.64,flat
16.710746,77.028006,381.0,1.5,flat
16.710746,77.032711,380.0,0.81,flat
16.710746,77.037415,380.0,0.82,flat
16.710746,77.04212,382.0,0.45,flat
16.710746,77.046824,382.0,0.58,flat
16.710746,77.051529,377.0,0.95,flat
16.710746,77.056233,373.0,0.5,flat
16.710746,77.060938,374.0,0.51,flat
16.710746,77.065642,378.0,0.42,flat
16.710746,77.070346,377.0,1.0,flat
16.710746,77.075051,386.0,1.55,flat
16.710746,77.079755,392.0,12.21,steep
16.710746,77.08446,495.0,5.21,moderate
16.710746,77.089164,444.0,8.07,steep
16.710746,77.093869,440.0,6.2,moderate
16.710746,77.098573,383.0,6.24,moderate
16.710746,77.103278,378.0,1.02,flat
16.710746,77.107982,381.0,0.36,flat
16.710746,77.112687,380.0,0.3,flat
16.710746,77.117391,378.0,0.58,flat
16.710746,77.122096,375.0,0.76,flat
16.710746,77.1268,371.0,0.61,flat
16.710746,77.131504,369.0,0.22,flat
16.710746,77.136209,369.0,0.36,flat
16.710746,77.140913,367.0,1.08,flat
16.710746,77.145618,363.0,0.32,flat
16.710746,77.150322,368.0,0.76,flat
16.710746,77.155027,366.0,0.28,flat
16.710746,77.159731,366.0,0.1,flat
16.710746,77.164436,365.0,0.51,flat
16.710746,77.16914,371.0,0.81,flat
16.710746,77.173845,373.0,0.2,flat
16.710746,77.178549,371.0,0.3,flat
16.710746,77.183254,373.0,0.72,flat
16.710746,77.187958,375.0,0.85,flat
16.710746,77.192662,381.0,0.81,flat
16.710746,77.197367,383.0,0.73,flat
16.710746,77.202071,388.0,1.14,flat
16.710746,77.206776,392.0,0.8,flat
16.710746,77.21148,396.0,0.71,flat
16.710746,77.216185,399.0,0.64,flat
16.710746,77.220889,392.0,0.61,flat
16.710746,77.225594,398.0,0.61,flat
16.710746,77.230298,398.0,0.36,flat
16.710746,77.235003,396.0,1.1,flat
16.710746,77.239707,398.0,1.03,flat
16.710746,77.244411,401.0,1.46,flat
16.710746,77.249116,402.0,0.57,flat
16.710746,77.25382,405.0,0.85,flat
16.710746,77.258525,410.0,1.1,flat
16.710746,77.263229,406.0,1.32,flat
16.710746,77.267934,408.0,0.89,flat
16.71525,76.985666,388.0,0.45,flat
16.71525,76.990371,387.0,0.32,flat
16.71525,76.995075,391.0,0.95,flat
16.71525,76.99978,390.0,0.4,flat
16.71525,77.004484,391.0,0.4,flat
16.71525,77.009189,386.0,1.14,flat
16.71525,77.013893,380.0,1.0,flat
16.71525,77.018597,376.0,0.3,flat
16.71525,77.023302,383.0,0.61,flat
16.71525,77.028006,377.0,0.94,flat
16.71525,77.032711,378.0,0.71,flat
16.71525,77.037415,376.0,0.85,flat
16.71525,77.04212,375.0,1.2,flat
16.71525,77.046824,377.0,1.26,flat
16.71525,77.051529,379.0,0.36,flat
16.71525,77.056233,374.0,0.54,flat
16.71525,77.060938,374.0,5.2,moderate
16.71525,77.065642,374.0,0.14,flat
16.71525,77.070346,375.0,1.22,flat
16.71525,77.075051,386.0,6.6,moderate
16.71525,77.079755,441.0,0.76,flat
16.71525,77.08446,393.0,11.15,steep
16.71525,77.089164,459.0,6.0,moderate
16.71525,77.093869,392.0,9.22,steep
16.71525,77.098573,385.0,1.3,flat
16.71525,77.103278,379.0,1.04,flat
16.71525,77.107982,375.0,0.86,flat
16.71525,77.112687,374.0,0.92,flat
16.71525,77.117391,373.0,0.51,flat
16.71525,77.122096,373.0,0.2,flat
16.71525,77.1268,373.0,0.3,flat
16.71525,77.131504,370.0,0.54,flat
16.71525,77.136209,368.0,1.36,flat
16.71525,77.140913,357.0,0.81,flat
16.71525,77.145618,364.0,1.41,flat
16.71525,77.150322,371.0,0.32,flat
16.71525,77.155027,367.0,0.63,flat
16.71525,77.159731,365.0,0.3,flat
16.71525,77.164436,367.0,0.71,flat
16.71525,77.16914,370.0,0.28,flat
16.71525,77.173845,369.0,0.1,flat
16.71525,77.178549,370.0,0.2,flat
16.71525,77.183254,371.0,0.5,flat
16.71525,77.187958,375.0,0.63,flat
16.71525,77.192662,377.0,0.78,flat
16.71525,77.197367,381.0,1.0,flat
16.71525,77.202071,385.0,1.14,flat
16.71525,77.206776,384.0,1.3,flat
16.71525,77.21148,385.0,1.17,flat
16.71525,77.216185,388.0,1.6,flat
16.71525,77.220889,386.0,0.71,flat
16.71525,77.225594,393.0,1.21,flat
16.71525,77.230298,391.0,0.92,flat
16.71525,77.235003,391.0,0.72,flat
16.71525,77.239707,397.0,0.42,flat
16.71525,77.244411,394.0,0.58,flat
16.71525,77.249116,402.0,1.84,flat
16.71525,77.25382,412.0,1.14,flat
16.71525,77.258525,411.0,0.22,flat
16.71525,77.263229,413.0,0.36,flat
16.71525,77.267934,413.0,1.3,flat
16.719755,76.985666,392.0,1.22,flat
16.719755,76.990371,387.0,0.82,flat
16.719755,76.995075,384.0,0.7,flat
16.719755,76.99978,387.0,0.76,flat
16.719755,77.004484,387.0,0.91,flat
16.719755,77.009189,388.0,0.57,flat
16.719755,77.013893,383.0,1.12,flat
16.719755,77.018597,377.0,0.8,flat
16.719755,77.023302,375.0,0.81,flat
16.719755,77.028006,373.0,0.36,flat
16.719755,77.032711,373.0,0.41,flat
16.719755,77.037415,372.0,0.42,flat
16.719755,77.04212,370.0,0.54,flat
16.719755,77.046824,370.0,0.86,flat
16.719755,77.051529,375.0,1.0,flat
16.719755,77.056233,371.0,5.12,moderate
16.719755,77.060938,426.0,0.89,flat
16.719755,77.065642,379.0,4.7,moderate
16.719755,77.070346,379.0,0.94,flat
16.719755,77.075051,387.0,1.17,flat
16.719755,77.079755,389.0,6.5,moderate
16.719755,77.08446,385.0,1.58,flat
16.719755,77.089164,384.0,8.0,steep
16.719755,77.093869,385.0,1.41,flat
16.719755,77.098573,382.0,0.72,flat
16.719755,77.103278,381.0,1.0,flat
16.719755,77.107982,374.0,1.02,flat
16.719755,77.112687,371.0,0.61,flat
16.719755,77.117391,373.0,0.36,flat
16.719755,77.122096,373.0,0.28,flat
16.719755,77.1268,371.0,0.67,flat
16.719755,77.131504,367.0,0.85,flat
16.719755,77.136209,365.0,1.39,flat
16.719755,77.140913,360.0,1.1,flat
16.719755,77.145618,365.0,0.95,flat
16.719755,77.150322,369.0,0.36,flat
16.719755,77.155027,368.0,0.3,flat
16.719755,77.159731,369.0,0.45,flat
16.719755,77.164436,370.0,0.3,flat
16.719755,77.16914,369.0,0.2,flat
16.719755,77.173845,372.0,0.28,flat
16.719755,77.178549,371.0,0.22,flat
16.719755,77.183254,373.0,0.45,flat
16.719755,77.187958,373.0,0.32,flat
16.719755,77.192662,376.0,0.41,flat
16.719755,77.197367,377.0,0.22,flat
16.719755,77.202071,377.0,0.45,flat
16.719755,77.206776,379.0,0.82,flat
16.719755,77.21148,385.0,0.57,flat
16.719755,77.216185,383.0,0.36,flat
16.719755,77.220889,387.0,0.5,flat
16.719755,77.225594,387.0,0.36,flat
16.719755,77.230298,389.0,0.54,flat
16.719755,77.235003,392.0,0.72,flat
16.719755,77.239707,395.0,0.6,flat
16.719755,77.244411,398.0,0.95,flat
16.719755,77.249116,398.0,0.1,flat
16.719755,77.25382,398.0,1.57,flat
16.719755,77.258525,412.0,1.21,flat
16.719755,77.263229,409.0,0.91,flat
16.719755,77.267934,421.0,2.43,flat
16.724259,76.985666,395.0,1.2,flat
16.724259,76.990371,389.0,1.1,flat
16.724259,76.995075,384.0,0.61,flat
16.724259,76.99978,383.0,0.73,flat
16.724259,77.004484,382.0,0.81,flat
16.724259,77.009189,382.0,0.98,flat
16.724259,77.013893,378.0,0.72,flat
16.724259,77.018597,376.0,0.22,flat
16.724259,77.023302,376.0,0.28,flat
16.724259,77.028006,374.0,0.73,flat
16.724259,77.032711,374.0,0.51,flat
16.724259,77.037415,373.0,0.81,flat
16.724259,77.04212,370.0,0.85,flat
16.724259,77.046824,370.0,0.14,flat
16.724259,77.051529,369.0,0.5,flat
16.724259,77.056233,370.0,0.32,flat
16.724259,77.060938,370.0,5.51,moderate
16.724259,77.065642,374.0,1.64,flat
16.724259,77.070346,380.0,2.06,flat
16.724259,77.075051,392.0,1.55,flat
16.724259,77.079755,376.0,2.13,flat
16.724259,77.08446,378.0,0.95,flat
16.724259,77.089164,379.0,0.9,flat
16.724259,77.093869,378.0,0.9,flat
16.724259,77.098573,379.0,0.64,flat
16.724259,77.103278,373.0,0.92,flat
16.724259,77.107982,373.0,0.5,flat
16.724259,77.112687,368.0,0.42,flat
16.724259,77.117391,370.0,0.5,flat
16.724259,77.122096,371.0,0.5,flat
16.724259,77.1268,370.0,0.73,flat
16.724259,77.131504,364.0,1.66,flat
16.724259,77.136209,356.0,0.45,flat
16.724259,77.140913,368.0,1.42,flat
16.724259,77.145618,367.0,0.41,flat
16.724259,77.150322,369.0,0.32,flat
16.724259,77.155027,370.0,0.1,flat
16.724259,77.159731,369.0,0.2,flat
16.724259,77.164436,370.0,0.32,flat
16.724259,77.16914,370.0,0.41,flat
16.724259,77.173845,371.0,0.36,flat
16.724259,77.178549,372.0,0.41,flat
16.724259,77.183254,375.0,0.64,flat
16.724259,77.187958,376.0,0.41,flat
16.724259,77.192662,376.0,0.85,flat
16.724259,77.197367,379.0,0.86,flat
16.724259,77.202071,381.0,0.85,flat
