lat,lon,elevation_m,slope_pct,slope_category
16.67471,77.239707,407.5,0.05,flat
16.67471,77.244411,407.3,0.05,flat
16.67471,77.249116,407.0,0.05,flat
16.67471,77.25382,406.8,0.05,flat
16.67471,77.258525,406.5,0.06,flat
16.67471,77.263229,406.2,0.05,flat
16.67471,77.267934,406.0,0.04,flat
16.679214,76.985666,423.0,0.06,flat
16.679214,76.990371,422.7,0.06,flat
16.679214,76.995075,422.5,0.06,flat
16.679214,76.99978,422.2,0.07,flat
16.679214,77.004484,421.9,0.07,flat
16.679214,77.009189,421.6,0.06,flat
16.679214,77.013893,421.3,0.06,flat
16.679214,77.018597,421.0,0.06,flat
16.679214,77.023302,420.7,0.06,flat
16.679214,77.028006,420.4,0.06,flat
16.679214,77.032711,420.1,0.07,flat
16.679214,77.037415,419.8,0.07,flat
16.679214,77.04212,419.5,0.07,flat
16.679214,77.046824,419.2,0.06,flat
16.679214,77.051529,419.0,0.06,flat
16.679214,77.056233,418.7,0.07,flat
16.679214,77.060938,418.4,0.07,flat
16.679214,77.065642,418.1,0.07,flat
16.679214,77.070346,417.8,0.06,flat
16.679214,77.075051,417.5,0.06,flat
16.679214,77.079755,417.2,0.06,flat
16.679214,77.08446,416.9,0.06,flat
16.679214,77.089164,416.6,0.06,flat
16.679214,77.093869,416.3,0.06,flat
16.679214,77.098573,416.0,0.06,flat
16.679214,77.103278,415.7,0.06,flat
16.679214,77.107982,415.4,0.06,flat
16.679214,77.112687,415.1,0.06,flat
16.679214,77.117391,414.8,0.06,flat
16.679214,77.122096,414.5,0.06,flat
16.679214,77.1268,414.2,0.06,flat
16.679214,77.131504,413.9,0.06,flat
16.679214,77.136209,413.6,0.06,flat
16.679214,77.140913,413.3,0.05,flat
16.679214,77.145618,413.1,0.05,flat
16.679214,77.150322,412.8,0.06,flat
16.679214,77.155027,412.5,0.06,flat
16.679214,77.159731,412.2,0.06,flat
16.679214,77.164436,411.9,0.06,flat
16.679214,77.16914,411.6,0.06,flat
16.679214,77.173845,411.3,0.06,flat
16.679214,77.178549,411.0,0.05,flat
16.679214,77.183254,410.8,0.05,flat
16.679214,77.187958,410.5,0.06,flat
16.679214,77.192662,410.2,0.06,flat
16.679214,77.197367,409.9,0.05,flat
16.679214,77.202071,409.7,0.05,flat
16.679214,77.206776,409.4,0.06,flat
16.679214,77.21148,409.1,0.06,flat
16.679214,77.216185,408.8,0.05,flat
16.679214,77.220889,408.6,0.05,flat
16.679214,77.225594,408.3,0.06,flat
16.679214,77.230298,408.0,0.05,flat
16.679214,77.235003,407.8,0.05,flat
16.679214,77.239707,407.5,0.06,flat
16.679214,77.244411,407.2,0.05,flat
16.679214,77.249116,407.0,0.05,flat
16.679214,77.25382,406.7,0.05,flat
16.679214,77.258525,406.5,0.05,flat
16.679214,77.263229,406.2,0.05,flat
16.679214,77.267934,406.0,0.04,flat
16.683719,76.985666,422.9,0.06,flat
16.683719,76.990371,422.6,0.06,flat
16.683719,76.995075,422.3,0.07,flat
16.683719,76.99978,422.0,0.07,flat
16.683719,77.004484,421.7,0.06,flat
16.683719,77.009189,421.5,0.06,flat
16.683719,77.013893,421.2,0.07,flat
16.683719,77.018597,420.9,0.06,flat
16.683719,77.023302,420.6,0.06,flat
16.683719,77.028006,420.3,0.06,flat
16.683719,77.032711,420.0,0.06,flat
16.683719,77.037415,419.7,0.06,flat
16.683719,77.04212,419.4,0.06,flat
16.683719,77.046824,419.1,0.06,flat
16.683719,77.051529,418.8,0.07,flat
16.683719,77.056233,418.5,0.07,flat
16.683719,77.060938,418.2,0.07,flat
16.683719,77.065642,417.9,0.06,flat
16.683719,77.070346,417.7,0.06,flat
16.683719,77.075051,417.4,0.07,flat
16.683719,77.079755,417.1,0.07,flat
16.683719,77.08446,416.8,0.06,flat
16.683719,77.089164,416.5,0.06,flat
16.683719,77.093869,416.2,0.06,flat
16.683719,77.098573,415.9,0.06,flat
16.683719,77.103278,415.6,0.06,flat
16.683719,77.107982,415.3,0.06,flat
16.683719,77.112687,415.0,0.06,flat
16.683719,77.117391,414.7,0.06,flat
16.683719,77.122096,414.4,0.06,flat
16.683719,77.1268,414.1,0.06,flat
16.683719,77.131504,413.8,0.06,flat
16.683719,77.136209,413.5,0.05,flat
16.683719,77.140913,413.3,0.05,flat
16.683719,77.145618,413.0,0.06,flat
16.683719,77.150322,412.7,0.06,flat
16.683719,77.155027,412.4,0.06,flat
16.683719,77.159731,412.1,0.06,flat
16.683719,77.164436,411.8,0.06,flat
16.683719,77.16914,411.5,0.05,flat
16.683719,77.173845,411.3,0.05,flat
16.683719,77.178549,411.0,0.06,flat
16.683719,77.183254,410.7,0.06,flat
16.683719,77.187958,410.4,0.06,flat
16.683719,77.192662,410.1,0.05,flat
16.683719,77.197367,409.9,0.05,flat
16.683719,77.202071,409.6,0.06,flat
16.683719,77.206776,409.3,0.05,flat
16.683719,77.21148,409.1,0.05,flat
16.683719,77.216185,408.8,0.06,flat
16.683719,77.220889,408.5,0.05,flat
16.683719,77.225594,408.3,0.05,flat
16.683719,77.230298,408.0,0.06,flat
16.683719,77.235003,407.7,0.05,flat
16.683719,77.239707,407.5,0.05,flat
16.683719,77.244411,407.2,0.05,flat
16.683719,77.249116,407.0,0.05,flat
16.683719,77.25382,406.7,0.05,flat
16.683719,77.258525,406.5,0.05,flat
16.683719,77.263229,406.2,0.05,flat
16.683719,77.267934,406.0,0.04,flat
16.688223,76.985666,422.8,0.07,flat
16.688223,76.990371,422.5,0.07,flat
16.688223,76.995075,422.2,0.06,flat
16.688223,76.99978,421.9,0.06,flat
16.688223,77.004484,421.6,0.06,flat
16.688223,77.009189,421.3,0.07,flat
16.688223,77.013893,421.0,0.06,flat
16.688223,77.018597,420.8,0.06,flat
16.688223,77.023302,420.5,0.07,flat
16.688223,77.028006,420.2,0.07,flat
16.688223,77.032711,419.9,0.06,flat
16.688223,77.037415,419.6,0.06,flat
16.688223,77.04212,419.3,0.06,flat
16.688223,77.046824,419.0,0.06,flat
16.688223,77.051529,418.7,0.06,flat
16.688223,77.056233,418.4,0.06,flat
16.688223,77.060938,418.1,0.06,flat
16.688223,77.065642,417.8,0.06,flat
16.688223,77.070346,417.5,0.07,flat
16.688223,77.075051,417.2,0.07,flat
16.688223,77.079755,416.9,0.06,flat
16.688223,77.08446,416.7,0.06,flat
16.688223,77.089164,416.4,0.06,flat
16.688223,77.093869,416.1,0.06,flat
16.688223,77.098573,415.8,0.06,flat
16.688223,77.103278,415.5,0.06,flat
16.688223,77.107982,415.2,0.06,flat
16.688223,77.112687,414.9,0.06,flat
16.688223,77.117391,414.6,0.06,flat
16.688223,77.122096,414.3,0.06,flat
16.688223,77.1268,414.0,0.06,flat
16.688223,77.131504,413.7,0.05,flat
16.688223,77.136209,413.5,0.05,flat
16.688223,77.140913,413.2,0.06,flat
16.688223,77.145618,412.9,0.06,flat
16.688223,77.150322,412.6,0.06,flat
16.688223,77.155027,412.3,0.06,flat
16.688223,77.159731,412.0,0.05,flat
16.688223,77.164436,411.8,0.05,flat
16.688223,77.16914,411.5,0.06,flat
16.688223,77.173845,411.2,0.06,flat
16.688223,77.178549,410.9,0.06,flat
16.688223,77.183254,410.6,0.05,flat
16.688223,77.187958,410.4,0.05,flat
16.688223,77.192662,410.1,0.06,flat
16.688223,77.197367,409.8,0.05,flat
16.688223,77.202071,409.6,0.05,flat
16.688223,77.206776,409.3,0.06,flat
16.688223,77.21148,409.0,0.05,flat
16.688223,77.216185,408.8,0.05,flat
16.688223,77.220889,408.5,0.06,flat
16.688223,77.225594,408.2,0.05,flat
16.688223,77.230298,408.0,0.05,flat
16.688223,77.235003,407.7,0.05,flat
16.688223,77.239707,407.5,0.05,flat
16.688223,77.244411,407.2,0.05,flat
16.688223,77.249116,407.0,0.05,flat
16.688223,77.25382,406.7,0.05,flat
16.688223,77.258525,406.5,0.05,flat
16.688223,77.263229,406.2,0.05,flat
16.688223,77.267934,406.0,0.04,flat
16.692728,76.985666,422.6,0.07,flat
16.692728,76.990371,422.3,0.06,flat
16.692728,76.995075,422.1,0.06,flat
16.692728,76.99978,421.8,0.07,flat
16.692728,77.004484,421.5,0.06,flat
16.692728,77.009189,421.2,0.06,flat
16.692728,77.013893,420.9,0.06,flat
16.692728,77.018597,420.6,0.07,flat
16.692728,77.023302,420.3,0.07,flat
16.692728,77.028006,420.0,0.06,flat
16.692728,77.032711,419.8,0.06,flat
16.692728,77.037415,419.5,0.07,flat
16.692728,77.04212,419.2,0.07,flat
16.692728,77.046824,418.9,0.06,flat
16.692728,77.051529,418.6,0.06,flat
16.692728,77.056233,418.3,0.06,flat
16.692728,77.060938,418.0,0.06,flat
16.692728,77.065642,417.7,0.06,flat
16.692728,77.070346,417.4,0.06,flat
16.692728,77.075051,417.1,0.06,flat
16.692728,77.079755,416.8,0.06,flat
16.692728,77.08446,416.5,0.06,flat
16.692728,77.089164,416.3,0.06,flat
16.692728,77.093869,416.0,0.06,flat
16.692728,77.098573,415.7,0.06,flat
16.692728,77.103278,415.4,0.06,flat
16.692728,77.107982,415.1,0.06,flat
16.692728,77.112687,414.8,0.06,flat
16.692728,77.117391,414.5,0.06,flat
16.692728,77.122096,414.2,0.06,flat
16.692728,77.1268,413.9,0.05,flat
16.692728,77.131504,413.7,0.05,flat
16.692728,77.136209,413.4,0.06,flat
16.692728,77.140913,413.1,0.06,flat
16.692728,77.145618,412.8,0.06,flat
16.692728,77.150322,412.5,0.06,flat
16.692728,77.155027,412.2,0.05,flat
16.692728,77.159731,412.0,0.05,flat
16.692728,77.164436,411.7,0.06,flat
16.692728,77.16914,411.4,0.06,flat
16.692728,77.173845,411.1,0.05,flat
16.692728,77.178549,410.9,0.05,flat
16.692728,77.183254,410.6,0.06,flat
16.692728,77.187958,410.3,0.06,flat
16.692728,77.192662,410.0,0.05,flat
16.692728,77.197367,409.8,0.05,flat
16.692728,77.202071,409.5,0.06,flat
16.692728,77.206776,409.2,0.05,flat
16.692728,77.21148,409.0,0.05,flat
16.692728,77.216185,408.7,0.05,flat
16.692728,77.220889,408.5,0.05,flat
16.692728,77.225594,408.2,0.05,flat
16.692728,77.230298,408.0,0.05,flat
16.692728,77.235003,407.7,0.05,flat
16.692728,77.239707,407.5,0.05,flat
16.692728,77.244411,407.2,0.05,flat
16.692728,77.249116,407.0,0.05,flat
16.692728,77.25382,406.7,0.05,flat
16.692728,77.258525,406.5,0.05,flat
16.692728,77.263229,406.2,0.05,flat
16.692728,77.267934,406.0,0.04,flat
16.697232,76.985666,422.5,0.06,flat
16.697232,76.990371,422.2,0.06,flat
16.697232,76.995075,421.9,0.07,flat
16.697232,76.99978,421.6,0.06,flat
16.697232,77.004484,421.4,0.06,flat
16.697232,77.009189,421.1,0.07,flat
16.697232,77.013893,420.8,0.06,flat
16.697232,77.018597,420.5,0.06,flat
16.697232,77.023302,420.2,0.06,flat
16.697232,77.028006,419.9,0.06,flat
16.697232,77.032711,419.6,0.07,flat
16.697232,77.037415,419.3,0.07,flat
16.697232,77.04212,419.0,0.06,flat
16.697232,77.046824,418.8,0.06,flat
16.697232,77.051529,418.5,0.07,flat
16.697232,77.056233,418.2,0.06,flat
16.697232,77.060938,417.9,0.06,flat
16.697232,77.065642,417.6,0.06,flat
16.697232,77.070346,417.3,0.06,flat
16.697232,77.075051,417.0,0.06,flat
16.697232,77.079755,416.7,0.06,flat
16.697232,77.08446,416.4,0.06,flat
16.697232,77.089164,416.1,0.06,flat
16.697232,77.093869,415.9,0.05,flat
16.697232,77.098573,415.6,0.06,flat
16.697232,77.103278,415.3,0.06,flat
16.697232,77.107982,415.0,0.06,flat
16.697232,77.112687,414.7,0.06,flat
16.697232,77.117391,414.4,0.06,flat
16.697232,77.122096,414.1,0.05,flat
16.697232,77.1268,413.9,0.05,flat
16.697232,77.131504,413.6,0.06,flat
16.697232,77.136209,413.3,0.06,flat
16.697232,77.140913,413.0,0.06,flat
16.697232,77.145618,412.7,0.06,flat
16.697232,77.150322,412.4,0.05,flat
16.697232,77.155027,412.2,0.05,flat
16.697232,77.159731,411.9,0.06,flat
16.697232,77.164436,411.6,0.06,flat
16.697232,77.16914,411.3,0.05,flat
16.697232,77.173845,411.1,0.05,flat
16.697232,77.178549,410.8,0.06,flat
16.697232,77.183254,410.5,0.05,flat
16.697232,77.187958,410.3,0.05,flat
16.697232,77.192662,410.0,0.06,flat
16.697232,77.197367,409.7,0.05,flat
16.697232,77.202071,409.5,0.05,flat
16.697232,77.206776,409.2,0.06,flat
16.697232,77.21148,408.9,0.05,flat
16.697232,77.216185,408.7,0.05,flat
16.697232,77.220889,408.4,0.05,flat
16.697232,77.225594,408.2,0.05,flat
16.697232,77.230298,407.9,0.05,flat
16.697232,77.235003,407.7,0.05,flat
16.697232,77.239707,407.4,0.05,flat
16.697232,77.244411,407.2,0.04,flat
16.697232,77.249116,407.0,0.05,flat
16.697232,77.25382,406.7,0.05,flat
16.697232,77.258525,406.5,0.05,flat
16.697232,77.263229,406.2,0.05,flat
16.697232,77.267934,406.0,0.04,flat
16.701737,76.985666,422.4,0.07,flat
16.701737,76.990371,422.1,0.07,flat
16.701737,76.995075,421.8,0.06,flat
16.701737,76.99978,421.5,0.06,flat
16.701737,77.004484,421.2,0.07,flat
16.701737,77.009189,420.9,0.06,flat
16.701737,77.013893,420.7,0.06,flat
16.701737,77.018597,420.4,0.07,flat
16.701737,77.023302,420.1,0.07,flat
16.701737,77.028006,419.8,0.06,flat
16.701737,77.032711,419.5,0.06,flat
16.701737,77.037415,419.2,0.06,flat
16.701737,77.04212,418.9,0.06,flat
16.701737,77.046824,418.6,0.07,flat
16.701737,77.051529,418.3,0.06,flat
16.701737,77.056233,418.1,0.06,flat
16.701737,77.060938,417.8,0.06,flat
16.701737,77.065642,417.5,0.06,flat
16.701737,77.070346,417.2,0.06,flat
16.701737,77.075051,416.9,0.06,flat
16.701737,77.079755,416.6,0.06,flat
16.701737,77.08446,416.3,0.06,flat
16.701737,77.089164,416.0,0.05,flat
16.701737,77.093869,415.8,0.05,flat
16.701737,77.098573,415.5,0.06,flat
16.701737,77.103278,415.2,0.06,flat
16.701737,77.107982,414.9,0.06,flat
16.701737,77.112687,414.6,0.06,flat
16.701737,77.117391,414.3,0.06,flat
16.701737,77.122096,414.0,0.05,flat
16.701737,77.1268,413.8,0.05,flat
16.701737,77.131504,413.5,0.06,flat
16.701737,77.136209,413.2,0.06,flat
16.701737,77.140913,412.9,0.05,flat
16.701737,77.145618,412.7,0.05,flat
16.701737,77.150322,412.4,0.06,flat
16.701737,77.155027,412.1,0.06,flat
16.701737,77.159731,411.8,0.05,flat
16.701737,77.164436,411.6,0.05,flat
16.701737,77.16914,411.3,0.06,flat
16.701737,77.173845,411.0,0.06,flat
16.701737,77.178549,410.7,0.05,flat
16.701737,77.183254,410.5,0.05,flat
16.701737,77.187958,410.2,0.05,flat
16.701737,77.192662,410.0,0.05,flat
16.701737,77.197367,409.7,0.06,flat
16.701737,77.202071,409.4,0.05,flat
16.701737,77.206776,409.2,0.05,flat
16.701737,77.21148,408.9,0.05,flat
16.701737,77.216185,408.7,0.05,flat
16.701737,77.220889,408.4,0.05,flat
16.701737,77.225594,408.2,0.05,flat
16.701737,77.230298,407.9,0.05,flat
16.701737,77.235003,407.7,0.05,flat
16.701737,77.239707,407.4,0.05,flat
16.701737,77.244411,407.2,0.04,flat
16.701737,77.249116,407.0,0.05,flat
16.701737,77.25382,406.7,0.05,flat
16.701737,77.258525,406.5,0.04,flat
16.701737,77.263229,406.3,0.05,flat
16.701737,77.267934,406.0,0.06,flat
16.706241,76.985666,422.2,0.07,flat
16.706241,76.990371,421.9,0.06,flat
16.706241,76.995075,421.7,0.06,flat
16.706241,76.99978,421.4,0.07,flat
16.706241,77.004484,421.1,0.06,flat
16.706241,77.009189,420.8,0.06,flat
16.706241,77.013893,420.5,0.07,flat
16.706241,77.018597,420.2,0.07,flat
16.706241,77.023302,419.9,0.06,flat
16.706241,77.028006,419.7,0.06,flat
16.706241,77.032711,419.4,0.07,flat
16.706241,77.037415,419.1,0.06,flat
16.706241,77.04212,418.8,0.06,flat
16.706241,77.046824,418.5,0.06,flat
16.706241,77.051529,418.2,0.06,flat
16.706241,77.056233,417.9,0.06,flat
16.706241,77.060938,417.7,0.06,flat
16.706241,77.065642,417.4,0.06,flat
16.706241,77.070346,417.1,0.06,flat
16.706241,77.075051,416.8,0.06,flat
16.706241,77.079755,416.5,0.06,flat
16.706241,77.08446,416.2,0.06,flat
16.706241,77.089164,415.9,0.05,flat
16.706241,77.093869,415.7,0.05,flat
16.706241,77.098573,415.4,0.06,flat
16.706241,77.103278,415.1,0.06,flat
16.706241,77.107982,414.8,0.06,flat
16.706241,77.112687,414.5,0.06,flat
16.706241,77.117391,414.2,0.05,flat
16.706241,77.122096,414.0,0.05,flat
16.706241,77.1268,413.7,0.06,flat
16.706241,77.131504,413.4,0.06,flat
16.706241,77.136209,413.1,0.05,flat
16.706241,77.140913,412.9,0.05,flat
16.706241,77.145618,412.6,0.06,flat
16.706241,77.150322,412.3,0.06,flat
16.706241,77.155027,412.0,0.05,flat
16.706241,77.159731,411.8,0.05,flat
16.706241,77.164436,411.5,0.06,flat
16.706241,77.16914,411.2,0.05,flat
16.706241,77.173845,411.0,0.05,flat
16.706241,77.178549,410.7,0.06,flat
16.706241,77.183254,410.4,0.05,flat
16.706241,77.187958,410.2,0.05,flat
16.706241,77.192662,409.9,0.05,flat
16.706241,77.197367,409.7,0.05,flat
16.706241,77.202071,409.4,0.06,flat
16.706241,77.206776,409.1,0.05,flat
16.706241,77.21148,408.9,0.05,flat
16.706241,77.216185,408.6,0.05,flat
16.706241,77.220889,408.4,0.04,flat
16.706241,77.225594,408.2,0.05,flat
16.706241,77.230298,407.9,0.05,flat
16.706241,77.235003,407.7,0.05,flat
16.706241,77.239707,407.4,0.05,flat
16.706241,77.244411,407.2,0.04,flat
16.706241,77.249116,407.0,0.05,flat
16.706241,77.25382,406.7,0.05,flat
16.706241,77.258525,406.5,0.04,flat
16.706241,77.263229,406.3,0.04,flat
16.706241,77.267934,406.1,0.04,flat
16.710746,76.985666,422.1,0.07,flat
16.710746,76.990371,421.8,0.06,flat
16.710746,76.995075,421.5,0.07,flat
16.710746,76.99978,421.2,0.06,flat
16.710746,77.004484,421.0,0.06,flat
16.710746,77.009189,420.7,0.07,flat
16.710746,77.013893,420.4,0.06,flat
16.710746,77.018597,420.1,0.06,flat
16.710746,77.023302,419.8,0.06,flat
16.710746,77.028006,419.5,0.07,flat
16.710746,77.032711,419.2,0.06,flat
16.710746,77.037415,419.0,0.06,flat
16.710746,77.04212,418.7,0.06,flat
16.710746,77.046824,418.4,0.06,flat
16.710746,77.051529,418.1,0.06,flat
16.710746,77.056233,417.8,0.06,flat
16.710746,77.060938,417.5,0.06,flat
16.710746,77.065642,417.3,0.06,flat
16.710746,77.070346,417.0,0.06,flat
16.710746,77.075051,416.7,0.06,flat
16.710746,77.079755,416.4,0.06,flat
16.710746,77.08446,416.1,0.06,flat
16.710746,77.089164,415.8,0.05,flat
16.710746,77.093869,415.6,0.05,flat
16.710746,77.098573,415.3,0.06,flat
16.710746,77.103278,415.0,0.06,flat
16.710746,77.107982,414.7,0.06,flat
16.710746,77.112687,414.4,0.05,flat
16.710746,77.117391,414.2,0.05,flat
16.710746,77.122096,413.9,0.06,flat
16.710746,77.1268,413.6,0.06,flat
16.710746,77.131504,413.3,0.05,flat
16.710746,77.136209,413.1,0.05,flat
16.710746,77.140913,412.8,0.06,flat
16.710746,77.145618,412.5,0.06,flat
16.710746,77.150322,412.2,0.05,flat
16.710746,77.155027,412.0,0.05,flat
16.710746,77.159731,411.7,0.06,flat
16.710746,77.164436,411.4,0.05,flat
16.710746,77.16914,411.2,0.05,flat
16.710746,77.173845,410.9,0.06,flat
16.710746,77.178549,410.6,0.05,flat
16.710746,77.183254,410.4,0.05,flat
16.710746,77.187958,410.1,0.05,flat
16.710746,77.192662,409.9,0.05,flat
16.710746,77.197367,409.6,0.05,flat
16.710746,77.202071,409.4,0.05,flat
16.710746,77.206776,409.1,0.05,flat
16.710746,77.21148,408.9,0.05,flat
16.710746,77.216185,408.6,0.05,flat
16.710746,77.220889,408.4,0.05,flat
16.710746,77.225594,408.1,0.05,flat
16.710746,77.230298,407.9,0.04,flat
16.710746,77.235003,407.7,0.05,flat
16.710746,77.239707,407.4,0.05,flat
16.710746,77.244411,407.2,0.04,flat
16.710746,77.249116,407.0,0.05,flat
16.710746,77.25382,406.7,0.05,flat
16.710746,77.258525,406.5,0.04,flat
16.710746,77.263229,406.3,0.04,flat
16.710746,77.267934,406.1,0.04,flat
16.71525,76.985666,421.9,0.05,flat
16.71525,76.990371,421.7,0.06,flat
16.71525,76.995075,421.4,0.07,flat
16.71525,76.99978,421.1,0.06,flat
16.71525,77.004484,420.8,0.07,flat
16.71525,77.009189,420.5,0.06,flat
16.71525,77.013893,420.3,0.06,flat
16.71525,77.018597,420.0,0.07,flat
16.71525,77.023302,419.7,0.06,flat
16.71525,77.028006,419.4,0.06,flat
16.71525,77.032711,419.1,0.06,flat
16.71525,77.037415,418.8,0.06,flat
16.71525,77.04212,418.6,0.06,flat
16.71525,77.046824,418.3,0.07,flat
16.71525,77.051529,418.0,0.06,flat
16.71525,77.056233,417.7,0.06,flat
16.71525,77.060938,417.4,0.06,flat
16.71525,77.065642,417.1,0.06,flat
16.71525,77.070346,416.9,0.06,flat
16.71525,77.075051,416.6,0.06,flat
16.71525,77.079755,416.3,0.06,flat
16.71525,77.08446,416.0,0.06,flat
16.71525,77.089164,415.7,0.05,flat
16.71525,77.093869,415.5,0.05,flat
16.71525,77.098573,415.2,0.06,flat
16.71525,77.103278,414.9,0.06,flat
16.71525,77.107982,414.6,0.06,flat
16.71525,77.112687,414.3,0.05,flat
16.71525,77.117391,414.1,0.05,flat
16.71525,77.122096,413.8,0.06,flat
16.71525,77.1268,413.5,0.06,flat
16.71525,77.131504,413.2,0.05,flat
16.71525,77.136209,413.0,0.05,flat
16.71525,77.140913,412.7,0.06,flat
16.71525,77.145618,412.4,0.05,flat
16.71525,77.150322,412.2,0.05,flat
16.71525,77.155027,411.9,0.06,flat
16.71525,77.159731,411.6,0.05,flat
16.71525,77.164436,411.4,0.05,flat
16.71525,77.16914,411.1,0.05,flat
16.71525,77.173845,410.9,0.05,flat
16.71525,77.178549,410.6,0.05,flat
16.71525,77.183254,410.4,0.05,flat
16.71525,77.187958,410.1,0.06,flat
16.71525,77.192662,409.8,0.05,flat
16.71525,77.197367,409.6,0.05,flat
16.71525,77.202071,409.3,0.05,flat
16.71525,77.206776,409.1,0.04,flat
16.71525,77.21148,408.9,0.05,flat
16.71525,77.216185,408.6,0.05,flat
16.71525,77.220889,408.4,0.05,flat
16.71525,77.225594,408.1,0.05,flat
16.71525,77.230298,407.9,0.04,flat
16.71525,77.235003,407.7,0.05,flat
16.71525,77.239707,407.4,0.05,flat
16.71525,77.244411,407.2,0.04,flat
16.71525,77.249116,407.0,0.04,flat
16.71525,77.25382,406.8,0.04,flat
16.71525,77.258525,406.6,0.05,flat
16.71525,77.263229,406.3,0.05,flat
16.71525,77.267934,406.1,0.04,flat
16.719755,76.985666,421.8,0.06,flat
16.719755,76.990371,421.5,0.07,flat
16.719755,76.995075,421.2,0.06,flat
16.719755,76.99978,421.0,0.06,flat
16.719755,77.004484,420.7,0.07,flat
16.719755,77.009189,420.4,0.06,flat
16.719755,77.013893,420.1,0.07,flat
16.719755,77.018597,419.8,0.06,flat
16.719755,77.023302,419.6,0.06,flat
16.719755,77.028006,419.3,0.07,flat
16.719755,77.032711,419.0,0.06,flat
16.719755,77.037415,418.7,0.06,flat
16.719755,77.04212,418.4,0.07,flat
16.719755,77.046824,418.1,0.06,flat
16.719755,77.051529,417.9,0.06,flat
16.719755,77.056233,417.6,0.06,flat
16.719755,77.060938,417.3,0.06,flat
16.719755,77.065642,417.0,0.06,flat
16.719755,77.070346,416.7,0.06,flat
16.719755,77.075051,416.5,0.05,flat
16.719755,77.079755,416.2,0.06,flat
16.719755,77.08446,415.9,0.06,flat
16.719755,77.089164,415.6,0.05,flat
16.719755,77.093869,415.4,0.05,flat
16.719755,77.098573,415.1,0.06,flat
16.719755,77.103278,414.8,0.06,flat
16.719755,77.107982,414.5,0.05,flat
16.719755,77.112687,414.3,0.05,flat
16.719755,77.117391,414.0,0.06,flat
16.719755,77.122096,413.7,0.06,flat
16.719755,77.1268,413.4,0.05,flat
16.719755,77.131504,413.2,0.05,flat
16.719755,77.136209,412.9,0.06,flat
16.719755,77.140913,412.6,0.05,flat
16.719755,77.145618,412.4,0.05,flat
16.719755,77.150322,412.1,0.05,flat
16.719755,77.155027,411.9,0.05,flat
16.719755,77.159731,411.6,0.06,flat
16.719755,77.164436,411.3,0.05,flat
16.719755,77.16914,411.1,0.05,flat
16.719755,77.173845,410.8,0.05,flat
16.719755,77.178549,410.6,0.05,flat
16.719755,77.183254,410.3,0.05,flat
16.719755,77.187958,410.1,0.05,flat
16.719755,77.192662,409.8,0.05,flat
16.719755,77.197367,409.6,0.05,flat
16.719755,77.202071,409.3,0.05,flat
16.719755,77.206776,409.1,0.05,flat
16.719755,77.21148,408.8,0.05,flat
16.719755,77.216185,408.6,0.04,flat
16.719755,77.220889,408.4,0.05,flat
16.719755,77.225594,408.1,0.05,flat
16.719755,77.230298,407.9,0.04,flat
16.719755,77.235003,407.7,0.04,flat
16.719755,77.239707,407.5,0.05,flat
16.719755,77.244411,407.2,0.05,flat
16.719755,77.249116,407.0,0.04,flat
16.719755,77.25382,406.8,0.04,flat
16.719755,77.258525,406.6,0.04,flat
16.719755,77.263229,406.4,0.04,flat
16.719755,77.267934,406.2,0.04,flat
16.724259,76.985666,421.7,0.07,flat
16.724259,76.990371,421.4,0.07,flat
16.724259,76.995075,421.1,0.06,flat
16.724259,76.99978,420.8,0.07,flat
16.724259,77.004484,420.5,0.06,flat
16.724259,77.009189,420.3,0.06,flat
16.724259,77.013893,420.0,0.07,flat
16.724259,77.018597,419.7,0.06,flat
16.724259,77.023302,419.4,0.07,flat
16.724259,77.028006,419.1,0.06,flat
16.724259,77.032711,418.9,0.06,flat
16.724259,77.037415,418.6,0.06,flat
16.724259,77.04212,418.3,0.06,flat
16.724259,77.046824,418.0,0.06,flat
16.724259,77.051529,417.7,0.06,flat
16.724259,77.056233,417.5,0.05,flat
16.724259,77.060938,417.2,0.06,flat
16.724259,77.065642,416.9,0.06,flat
16.724259,77.070346,416.6,0.05,flat
16.724259,77.075051,416.4,0.05,flat
16.724259,77.079755,416.1,0.06,flat
16.724259,77.08446,415.8,0.06,flat
16.724259,77.089164,415.5,0.05,flat
16.724259,77.093869,415.3,0.05,flat
16.724259,77.098573,415.0,0.06,flat
16.724259,77.103278,414.7,0.06,flat
16.724259,77.107982,414.4,0.05,flat
16.724259,77.112687,414.2,0.05,flat
16.724259,77.117391,413.9,0.06,flat
16.724259,77.122096,413.6,0.05,flat
16.724259,77.1268,413.4,0.05,flat
16.724259,77.131504,413.1,0.06,flat
16.724259,77.136209,412.8,0.05,flat
16.724259,77.140913,412.6,0.05,flat
16.724259,77.145618,412.3,0.05,flat
16.724259,77.150322,412.1,0.05,flat
16.724259,77.155027,411.8,0.06,flat
16.724259,77.159731,411.5,0.05,flat
16.724259,77.164436,411.3,0.05,flat
16.724259,77.16914,411.0,0.05,flat
16.724259,77.173845,410.8,0.05,flat
16.724259,77.178549,410.5,0.05,flat
16.724259,77.183254,410.3,0.05,flat
16.724259,77.187958,410.0,0.05,flat
16.724259,77.192662,409.8,0.04,flat
16.724259,77.197367,409.6,0.05,flat
16.724259,77.202071,409.3,0.05,flat
16.724259,77.206776,409.1,0.05,flat
